sensor_id,timestamp,temperature,fault_type,sequence_id
DHT22-1,2025-03-03T13:29:22,55.67,normal,2428
DHT22-1,2025-03-03T13:29:24,73.04,normal,2428
DHT22-1,2025-03-03T13:29:26,74.09,drift,2428
DHT22-1,2025-03-03T13:29:28,71.43,normal,2428
DHT22-1,2025-03-03T13:29:30,61.76,normal,2428
DHT22-1,2025-03-03T13:29:32,63.24,normal,2428
DHT22-1,2025-03-03T13:29:34,79.05,normal,2428
DHT22-1,2025-03-03T13:29:36,69.85,normal,2428
DHT22-1,2025-03-03T13:29:38,78.04,normal,2428
DHT22-1,2025-03-03T13:29:40,78.04,stuck_at,2429
DHT22-1,2025-03-03T13:29:42,56.27,normal,2429
DHT22-1,2025-03-03T13:29:44,53.05,normal,2429
DHT22-1,2025-03-03T13:29:46,72.49,normal,2429
DHT22-1,2025-03-03T13:29:48,79.23,normal,2429
DHT22-1,2025-03-03T13:29:50,56.39,normal,2429
DHT22-1,2025-03-03T13:29:52,56.76,normal,2429
DHT22-1,2025-03-03T13:29:54,56.76,intermittent,2429
DHT22-1,2025-03-03T13:29:56,52.95,normal,2429
DHT22-1,2025-03-03T13:29:58,75.06,normal,2429
DHT22-1,2025-03-03T13:30:00,52.54,normal,2430
DHT22-1,2025-03-03T13:30:02,76.05,normal,2430
DHT22-1,2025-03-03T13:30:04,66.32,normal,2430
DHT22-1,2025-03-03T13:30:06,62.69,normal,2430
DHT22-1,2025-03-03T13:30:08,62.69,stuck_at,2430
DHT22-1,2025-03-03T13:30:10,71.76,normal,2430
DHT22-1,2025-03-03T13:30:12,76.08,normal,2430
DHT22-1,2025-03-03T13:30:14,69.23,normal,2430
DHT22-1,2025-03-03T13:30:16,67.65,normal,2430
DHT22-1,2025-03-03T13:30:18,65.16,normal,2430
DHT22-1,2025-03-03T13:30:20,72.05,normal,2431
DHT22-1,2025-03-03T13:30:22,72.05,stuck_at,2431
DHT22-1,2025-03-03T13:30:24,59.58,normal,2431
DHT22-1,2025-03-03T13:30:26,47.7,normal,2431
DHT22-1,2025-03-03T13:30:28,68.16,normal,2431
DHT22-1,2025-03-03T13:30:30,79.36,normal,2431
DHT22-1,2025-03-03T13:30:32,56.17,normal,2431
DHT22-1,2025-03-03T13:30:34,70.24,normal,2431
DHT22-1,2025-03-03T13:30:36,71.03,noise,2431
DHT22-1,2025-03-03T13:30:38,50.35,normal,2431
DHT22-1,2025-03-03T13:30:40,78.98,normal,2432
DHT22-1,2025-03-03T13:30:42,47.67,normal,2432
DHT22-1,2025-03-03T13:30:44,50.16,normal,2432
DHT22-1,2025-03-03T13:30:46,69.56,normal,2432
DHT22-1,2025-03-03T13:30:48,69.38,normal,2432
DHT22-1,2025-03-03T13:30:50,79.38,calibration,2432
DHT22-1,2025-03-03T13:30:52,72.88,normal,2432
DHT22-1,2025-03-03T13:30:54,74.09,normal,2432
DHT22-1,2025-03-03T13:30:56,55.81,normal,2432
DHT22-1,2025-03-03T13:30:58,62.28,normal,2432
DHT22-1,2025-03-03T13:31:00,68.08,normal,2433
DHT22-1,2025-03-03T13:31:02,70.88,normal,2433
DHT22-1,2025-03-03T13:31:04,186.55,out_of_range,2433
DHT22-1,2025-03-03T13:31:06,76.85,normal,2433
DHT22-1,2025-03-03T13:31:08,66.32,normal,2433
DHT22-1,2025-03-03T13:31:10,63.32,normal,2433
DHT22-1,2025-03-03T13:31:12,70.93,normal,2433
DHT22-1,2025-03-03T13:31:14,78.76,normal,2433
DHT22-1,2025-03-03T13:31:16,73.16,normal,2433
DHT22-1,2025-03-03T13:31:18,74.65,noise,2433
DHT22-1,2025-03-03T13:31:20,66.84,normal,2434
DHT22-1,2025-03-03T13:31:22,64.01,normal,2434
DHT22-1,2025-03-03T13:31:24,77.32,normal,2434
DHT22-1,2025-03-03T13:31:26,49.88,normal,2434
DHT22-1,2025-03-03T13:31:28,53.81,normal,2434
DHT22-1,2025-03-03T13:31:30,60.49,normal,2434
DHT22-1,2025-03-03T13:31:32,155.82,out_of_range,2434
DHT22-1,2025-03-03T13:31:34,65.51,normal,2434
DHT22-1,2025-03-03T13:31:36,68.7,normal,2434
DHT22-1,2025-03-03T13:31:38,45.67,normal,2434
DHT22-1,2025-03-03T13:31:40,67.55,normal,2435
DHT22-1,2025-03-03T13:31:42,62.95,normal,2435
DHT22-1,2025-03-03T13:31:44,52.13,normal,2435
DHT22-1,2025-03-03T13:31:46,52.13,intermittent,2435
DHT22-1,2025-03-03T13:31:48,73.51,normal,2435
DHT22-1,2025-03-03T13:31:50,49.08,normal,2435
DHT22-1,2025-03-03T13:31:52,77.35,normal,2435
DHT22-1,2025-03-03T13:31:54,77.0,normal,2435
DHT22-1,2025-03-03T13:31:56,51.75,normal,2435
DHT22-1,2025-03-03T13:31:58,73.0,normal,2435
DHT22-1,2025-03-03T13:32:00,83.0,calibration,2436
DHT22-1,2025-03-03T13:32:02,78.08,normal,2436
DHT22-1,2025-03-03T13:32:04,71.12,normal,2436
DHT22-1,2025-03-03T13:32:06,49.15,normal,2436
DHT22-1,2025-03-03T13:32:08,57.34,normal,2436
DHT22-1,2025-03-03T13:32:10,49.76,normal,2436
DHT22-1,2025-03-03T13:32:12,70.87,normal,2436
DHT22-1,2025-03-03T13:32:14,71.11,noise,2436
DHT22-1,2025-03-03T13:32:16,56.71,normal,2436
DHT22-1,2025-03-03T13:32:18,66.8,normal,2436
DHT22-1,2025-03-03T13:32:20,71.64,normal,2437
DHT22-1,2025-03-03T13:32:22,70.05,normal,2437
DHT22-1,2025-03-03T13:32:24,74.64,normal,2437
DHT22-1,2025-03-03T13:32:26,54.17,normal,2437
DHT22-1,2025-03-03T13:32:28,64.17,calibration,2437
DHT22-1,2025-03-03T13:32:30,58.5,normal,2437
DHT22-1,2025-03-03T13:32:32,51.08,normal,2437
DHT22-1,2025-03-03T13:32:34,48.35,normal,2437
DHT22-1,2025-03-03T13:32:36,45.62,normal,2437
DHT22-1,2025-03-03T13:32:38,72.87,normal,2437
DHT22-1,2025-03-03T13:32:40,47.34,normal,2438
DHT22-1,2025-03-03T13:32:42,184.21,out_of_range,2438
DHT22-1,2025-03-03T13:32:44,76.49,normal,2438
DHT22-1,2025-03-03T13:32:46,45.91,normal,2438
DHT22-1,2025-03-03T13:32:48,76.2,normal,2438
DHT22-1,2025-03-03T13:32:50,57.2,normal,2438
DHT22-1,2025-03-03T13:32:52,79.9,normal,2438
DHT22-1,2025-03-03T13:32:54,59.93,normal,2438
DHT22-1,2025-03-03T13:32:56,59.93,intermittent,2438
DHT22-1,2025-03-03T13:32:58,57.72,normal,2438
DHT22-1,2025-03-03T13:33:00,52.97,normal,2439
DHT22-1,2025-03-03T13:33:02,52.06,normal,2439
DHT22-1,2025-03-03T13:33:04,46.52,normal,2439
DHT22-1,2025-03-03T13:33:06,53.05,normal,2439
DHT22-1,2025-03-03T13:33:08,67.81,normal,2439
DHT22-1,2025-03-03T13:33:10,67.81,stuck_at,2439
DHT22-1,2025-03-03T13:33:12,62.71,normal,2439
DHT22-1,2025-03-03T13:33:14,66.51,normal,2439
DHT22-1,2025-03-03T13:33:16,67.62,normal,2439
DHT22-1,2025-03-03T13:33:18,55.54,normal,2439
DHT22-1,2025-03-03T13:33:20,72.58,normal,2440
DHT22-1,2025-03-03T13:33:22,56.79,normal,2440
DHT22-1,2025-03-03T13:33:24,56.79,intermittent,2440
DHT22-1,2025-03-03T13:33:26,55.53,normal,2440
DHT22-1,2025-03-03T13:33:28,68.08,normal,2440
DHT22-1,2025-03-03T13:33:30,63.0,normal,2440
DHT22-1,2025-03-03T13:33:32,63.58,normal,2440
DHT22-1,2025-03-03T13:33:34,68.45,normal,2440
DHT22-1,2025-03-03T13:33:36,60.76,normal,2440
DHT22-1,2025-03-03T13:33:38,161.72,out_of_range,2440
DHT22-1,2025-03-03T13:33:40,49.97,normal,2441
DHT22-1,2025-03-03T13:33:42,77.97,normal,2441
DHT22-1,2025-03-03T13:33:44,58.83,normal,2441
DHT22-1,2025-03-03T13:33:46,46.7,normal,2441
DHT22-1,2025-03-03T13:33:48,49.76,normal,2441
DHT22-1,2025-03-03T13:33:50,65.0,normal,2441
DHT22-1,2025-03-03T13:33:52,65.0,intermittent,2441
DHT22-1,2025-03-03T13:33:54,68.81,normal,2441
DHT22-1,2025-03-03T13:33:56,52.03,normal,2441
DHT22-1,2025-03-03T13:33:58,74.13,normal,2441
DHT22-1,2025-03-03T13:34:00,62.49,normal,2442
DHT22-1,2025-03-03T13:34:02,53.51,normal,2442
DHT22-1,2025-03-03T13:34:04,71.26,normal,2442
DHT22-1,2025-03-03T13:34:06,81.26,calibration,2442
DHT22-1,2025-03-03T13:34:08,50.65,normal,2442
DHT22-1,2025-03-03T13:34:10,75.55,normal,2442
DHT22-1,2025-03-03T13:34:12,65.37,normal,2442
DHT22-1,2025-03-03T13:34:14,57.6,normal,2442
DHT22-1,2025-03-03T13:34:16,78.71,normal,2442
DHT22-1,2025-03-03T13:34:18,53.8,normal,2442
DHT22-1,2025-03-03T13:34:20,55.26,drift,2443
DHT22-1,2025-03-03T13:34:22,50.15,normal,2443
DHT22-1,2025-03-03T13:34:24,65.01,normal,2443
DHT22-1,2025-03-03T13:34:26,50.32,normal,2443
DHT22-1,2025-03-03T13:34:28,59.33,normal,2443
DHT22-1,2025-03-03T13:34:30,65.21,normal,2443
DHT22-1,2025-03-03T13:34:32,58.64,normal,2443
DHT22-1,2025-03-03T13:34:34,57.57,noise,2443
DHT22-1,2025-03-03T13:34:36,46.58,normal,2443
DHT22-1,2025-03-03T13:34:38,52.94,normal,2443
DHT22-1,2025-03-03T13:34:40,56.16,normal,2444
DHT22-1,2025-03-03T13:34:42,66.89,normal,2444
DHT22-1,2025-03-03T13:34:44,57.7,normal,2444
DHT22-1,2025-03-03T13:34:46,53.73,normal,2444
DHT22-1,2025-03-03T13:34:48,53.06,noise,2444
DHT22-1,2025-03-03T13:34:50,69.56,normal,2444
DHT22-1,2025-03-03T13:34:52,75.51,normal,2444
DHT22-1,2025-03-03T13:34:54,75.08,normal,2444
DHT22-1,2025-03-03T13:34:56,48.9,normal,2444
DHT22-1,2025-03-03T13:34:58,57.42,normal,2444
DHT22-1,2025-03-03T13:35:00,75.47,normal,2445
DHT22-1,2025-03-03T13:35:02,77.26,drift,2445
DHT22-1,2025-03-03T13:35:04,63.97,normal,2445
DHT22-1,2025-03-03T13:35:06,45.16,normal,2445
DHT22-1,2025-03-03T13:35:08,46.85,normal,2445
DHT22-1,2025-03-03T13:35:10,66.98,normal,2445
DHT22-1,2025-03-03T13:35:12,73.9,normal,2445
DHT22-1,2025-03-03T13:35:14,78.05,normal,2445
DHT22-1,2025-03-03T13:35:16,193.56,out_of_range,2445
DHT22-1,2025-03-03T13:35:18,49.91,normal,2445
DHT22-1,2025-03-03T13:35:20,73.63,normal,2446
DHT22-1,2025-03-03T13:35:22,51.28,normal,2446
DHT22-1,2025-03-03T13:35:24,54.01,normal,2446
DHT22-1,2025-03-03T13:35:26,79.36,normal,2446
DHT22-1,2025-03-03T13:35:28,59.94,normal,2446
DHT22-1,2025-03-03T13:35:30,69.94,calibration,2446
DHT22-1,2025-03-03T13:35:32,73.88,normal,2446
DHT22-1,2025-03-03T13:35:34,53.64,normal,2446
DHT22-1,2025-03-03T13:35:36,58.51,normal,2446
DHT22-1,2025-03-03T13:35:38,52.02,normal,2446
DHT22-1,2025-03-03T13:35:40,54.24,normal,2447
DHT22-1,2025-03-03T13:35:42,46.2,normal,2447
DHT22-1,2025-03-03T13:35:44,46.2,stuck_at,2447
DHT22-1,2025-03-03T13:35:46,49.45,normal,2447
DHT22-1,2025-03-03T13:35:48,75.86,normal,2447
DHT22-1,2025-03-03T13:35:50,47.36,normal,2447
DHT22-1,2025-03-03T13:35:52,46.45,normal,2447
DHT22-1,2025-03-03T13:35:54,56.76,normal,2447
DHT22-1,2025-03-03T13:35:56,59.86,normal,2447
DHT22-1,2025-03-03T13:35:58,69.86,calibration,2447
DHT22-1,2025-03-03T13:36:00,47.85,normal,2448
DHT22-1,2025-03-03T13:36:02,55.51,normal,2448
DHT22-1,2025-03-03T13:36:04,58.14,normal,2448
DHT22-1,2025-03-03T13:36:06,70.89,normal,2448
DHT22-1,2025-03-03T13:36:08,53.33,normal,2448
DHT22-1,2025-03-03T13:36:10,57.43,normal,2448
DHT22-1,2025-03-03T13:36:12,57.43,intermittent,2448
DHT22-1,2025-03-03T13:36:14,46.37,normal,2448
DHT22-1,2025-03-03T13:36:16,64.6,normal,2448
DHT22-1,2025-03-03T13:36:18,78.67,normal,2448
DHT22-1,2025-03-03T13:36:20,72.39,normal,2449
DHT22-1,2025-03-03T13:36:22,59.38,normal,2449
DHT22-1,2025-03-03T13:36:24,54.6,normal,2449
DHT22-1,2025-03-03T13:36:26,54.6,intermittent,2449
DHT22-1,2025-03-03T13:36:28,65.39,normal,2449
DHT22-1,2025-03-03T13:36:30,66.89,normal,2449
DHT22-1,2025-03-03T13:36:32,48.16,normal,2449
DHT22-1,2025-03-03T13:36:34,51.4,normal,2449
DHT22-1,2025-03-03T13:36:36,71.84,normal,2449
DHT22-1,2025-03-03T13:36:38,67.79,normal,2449
DHT22-1,2025-03-03T13:36:40,69.73,drift,2450
DHT22-1,2025-03-03T13:36:42,73.44,normal,2450
DHT22-1,2025-03-03T13:36:44,79.35,normal,2450
DHT22-1,2025-03-03T13:36:46,45.36,normal,2450
DHT22-1,2025-03-03T13:36:48,45.37,normal,2450
DHT22-1,2025-03-03T13:36:50,55.94,normal,2450
DHT22-1,2025-03-03T13:36:52,55.13,normal,2450
DHT22-1,2025-03-03T13:36:54,55.13,stuck_at,2450
DHT22-1,2025-03-03T13:36:56,52.34,normal,2450
DHT22-1,2025-03-03T13:36:58,57.7,normal,2450
DHT22-1,2025-03-03T13:37:00,48.06,normal,2451
DHT22-1,2025-03-03T13:37:02,66.33,normal,2451
DHT22-1,2025-03-03T13:37:04,66.48,normal,2451
DHT22-1,2025-03-03T13:37:06,72.27,normal,2451
DHT22-1,2025-03-03T13:37:08,72.27,stuck_at,2451
DHT22-1,2025-03-03T13:37:10,66.4,normal,2451
DHT22-1,2025-03-03T13:37:12,64.17,normal,2451
DHT22-1,2025-03-03T13:37:14,67.17,normal,2451
DHT22-1,2025-03-03T13:37:16,52.02,normal,2451
DHT22-1,2025-03-03T13:37:18,52.4,normal,2451
DHT22-1,2025-03-03T13:37:20,73.0,normal,2452
DHT22-1,2025-03-03T13:37:22,177.38,out_of_range,2452
DHT22-1,2025-03-03T13:37:24,57.37,normal,2452
DHT22-1,2025-03-03T13:37:26,50.98,normal,2452
DHT22-1,2025-03-03T13:37:28,47.41,normal,2452
DHT22-1,2025-03-03T13:37:30,66.09,normal,2452
DHT22-1,2025-03-03T13:37:32,66.4,normal,2452
DHT22-1,2025-03-03T13:37:34,75.05,normal,2452
DHT22-1,2025-03-03T13:37:36,77.01,drift,2452
DHT22-1,2025-03-03T13:37:38,55.89,normal,2452
DHT22-1,2025-03-03T13:37:40,66.59,normal,2453
DHT22-1,2025-03-03T13:37:42,60.89,normal,2453
DHT22-1,2025-03-03T13:37:44,59.68,normal,2453
DHT22-1,2025-03-03T13:37:46,75.72,normal,2453
DHT22-1,2025-03-03T13:37:48,60.13,normal,2453
DHT22-1,2025-03-03T13:37:50,178.68,out_of_range,2453
DHT22-1,2025-03-03T13:37:52,66.2,normal,2453
DHT22-1,2025-03-03T13:37:54,76.36,normal,2453
DHT22-1,2025-03-03T13:37:56,63.7,normal,2453
DHT22-1,2025-03-03T13:37:58,64.52,normal,2453
DHT22-1,2025-03-03T13:38:00,77.26,normal,2454
DHT22-1,2025-03-03T13:38:02,46.85,normal,2454
DHT22-1,2025-03-03T13:38:04,56.98,intermittent,2454
DHT22-1,2025-03-03T13:38:06,67.85,normal,2454
DHT22-1,2025-03-03T13:38:08,66.26,normal,2454
DHT22-1,2025-03-03T13:38:10,72.22,normal,2454
DHT22-1,2025-03-03T13:38:12,47.41,normal,2454
DHT22-1,2025-03-03T13:38:14,52.02,normal,2454
DHT22-1,2025-03-03T13:38:16,49.19,normal,2454
DHT22-1,2025-03-03T13:38:18,49.19,stuck_at,2454
DHT22-1,2025-03-03T13:38:20,62.82,normal,2455
DHT22-1,2025-03-03T13:38:22,47.21,normal,2455
DHT22-1,2025-03-03T13:38:24,66.29,normal,2455
DHT22-1,2025-03-03T13:38:26,55.46,normal,2455
DHT22-1,2025-03-03T13:38:28,65.07,normal,2455
DHT22-1,2025-03-03T13:38:30,74.26,normal,2455
DHT22-1,2025-03-03T13:38:32,75.2,noise,2455
DHT22-1,2025-03-03T13:38:34,53.64,normal,2455
DHT22-1,2025-03-03T13:38:36,71.99,normal,2455
DHT22-1,2025-03-03T13:38:38,58.97,normal,2455
DHT22-1,2025-03-03T13:38:40,65.57,normal,2456
DHT22-1,2025-03-03T13:38:42,72.6,normal,2456
DHT22-1,2025-03-03T13:38:44,55.0,normal,2456
DHT22-1,2025-03-03T13:38:46,65.0,calibration,2456
DHT22-1,2025-03-03T13:38:48,78.34,normal,2456
DHT22-1,2025-03-03T13:38:50,64.47,normal,2456
DHT22-1,2025-03-03T13:38:52,72.13,normal,2456
DHT22-1,2025-03-03T13:38:54,50.45,normal,2456
DHT22-1,2025-03-03T13:38:56,68.95,normal,2456
DHT22-1,2025-03-03T13:38:58,48.41,normal,2456
DHT22-1,2025-03-03T13:39:00,49.78,drift,2457
DHT22-1,2025-03-03T13:39:02,75.89,normal,2457
DHT22-1,2025-03-03T13:39:04,59.86,normal,2457
DHT22-1,2025-03-03T13:39:06,77.9,normal,2457
DHT22-1,2025-03-03T13:39:08,79.34,normal,2457
DHT22-1,2025-03-03T13:39:10,67.26,normal,2457
DHT22-1,2025-03-03T13:39:12,72.79,normal,2457
DHT22-1,2025-03-03T13:39:14,74.64,drift,2457
DHT22-1,2025-03-03T13:39:16,51.66,normal,2457
DHT22-1,2025-03-03T13:39:18,49.69,normal,2457
DHT22-1,2025-03-03T13:39:20,61.25,normal,2458
DHT22-1,2025-03-03T13:39:22,47.78,normal,2458
DHT22-1,2025-03-03T13:39:24,73.36,normal,2458
DHT22-1,2025-03-03T13:39:26,57.2,normal,2458
DHT22-1,2025-03-03T13:39:28,57.2,stuck_at,2458
DHT22-1,2025-03-03T13:39:30,51.71,normal,2458
DHT22-1,2025-03-03T13:39:32,45.87,normal,2458
DHT22-1,2025-03-03T13:39:34,46.22,normal,2458
DHT22-1,2025-03-03T13:39:36,70.75,normal,2458
DHT22-1,2025-03-03T13:39:38,72.44,normal,2458
DHT22-1,2025-03-03T13:39:40,68.66,normal,2459
DHT22-1,2025-03-03T13:39:42,68.66,intermittent,2459
DHT22-1,2025-03-03T13:39:44,79.56,normal,2459
DHT22-1,2025-03-03T13:39:46,75.76,normal,2459
DHT22-1,2025-03-03T13:39:48,53.61,normal,2459
DHT22-1,2025-03-03T13:39:50,69.13,normal,2459
DHT22-1,2025-03-03T13:39:52,74.02,normal,2459
DHT22-1,2025-03-03T13:39:54,68.97,normal,2459
DHT22-1,2025-03-03T13:39:56,78.97,calibration,2459
DHT22-1,2025-03-03T13:39:58,58.28,normal,2459
DHT22-1,2025-03-03T13:40:00,48.09,normal,2460
DHT22-1,2025-03-03T13:40:02,71.31,normal,2460
DHT22-1,2025-03-03T13:40:04,46.54,normal,2460
DHT22-1,2025-03-03T13:40:06,58.59,normal,2460
DHT22-1,2025-03-03T13:40:08,54.13,normal,2460
DHT22-1,2025-03-03T13:40:10,55.52,drift,2460
DHT22-1,2025-03-03T13:40:12,51.6,normal,2460
DHT22-1,2025-03-03T13:40:14,52.22,normal,2460
DHT22-1,2025-03-03T13:40:16,63.48,normal,2460
DHT22-1,2025-03-03T13:40:18,76.99,normal,2460
DHT22-1,2025-03-03T13:40:20,53.62,normal,2461
DHT22-1,2025-03-03T13:40:22,66.7,normal,2461
DHT22-1,2025-03-03T13:40:24,64.56,intermittent,2461
DHT22-1,2025-03-03T13:40:26,65.94,normal,2461
DHT22-1,2025-03-03T13:40:28,58.42,normal,2461
DHT22-1,2025-03-03T13:40:30,47.41,normal,2461
DHT22-1,2025-03-03T13:40:32,56.22,normal,2461
DHT22-1,2025-03-03T13:40:34,51.07,normal,2461
DHT22-1,2025-03-03T13:40:36,61.37,normal,2461
DHT22-1,2025-03-03T13:40:38,193.05,out_of_range,2461
DHT22-1,2025-03-03T13:40:40,64.54,normal,2462
DHT22-1,2025-03-03T13:40:42,71.57,normal,2462
DHT22-1,2025-03-03T13:40:44,65.95,normal,2462
DHT22-1,2025-03-03T13:40:46,74.05,normal,2462
DHT22-1,2025-03-03T13:40:48,68.7,normal,2462
DHT22-1,2025-03-03T13:40:50,63.5,normal,2462
DHT22-1,2025-03-03T13:40:52,63.41,noise,2462
DHT22-1,2025-03-03T13:40:54,57.88,normal,2462
DHT22-1,2025-03-03T13:40:56,51.23,normal,2462
DHT22-1,2025-03-03T13:40:58,69.41,normal,2462
DHT22-1,2025-03-03T13:41:00,66.05,normal,2463
DHT22-1,2025-03-03T13:41:02,64.56,normal,2463
DHT22-1,2025-03-03T13:41:04,79.51,normal,2463
DHT22-1,2025-03-03T13:41:06,79.51,intermittent,2463
DHT22-1,2025-03-03T13:41:08,58.74,normal,2463
DHT22-1,2025-03-03T13:41:10,47.3,normal,2463
DHT22-1,2025-03-03T13:41:12,68.17,normal,2463
DHT22-1,2025-03-03T13:41:14,68.81,normal,2463
DHT22-1,2025-03-03T13:41:16,78.48,normal,2463
DHT22-1,2025-03-03T13:41:18,61.22,normal,2463
DHT22-1,2025-03-03T13:41:20,185.03,out_of_range,2464
DHT22-1,2025-03-03T13:41:22,55.91,normal,2464
DHT22-1,2025-03-03T13:41:24,61.58,normal,2464
DHT22-1,2025-03-03T13:41:26,57.76,normal,2464
DHT22-1,2025-03-03T13:41:28,63.31,normal,2464
DHT22-1,2025-03-03T13:41:30,50.07,normal,2464
DHT22-1,2025-03-03T13:41:32,65.87,normal,2464
DHT22-1,2025-03-03T13:41:34,66.95,drift,2464
DHT22-1,2025-03-03T13:41:36,72.11,normal,2464
DHT22-1,2025-03-03T13:41:38,70.56,normal,2464
DHT22-1,2025-03-03T13:41:40,72.28,normal,2465
DHT22-1,2025-03-03T13:41:42,75.62,normal,2465
DHT22-1,2025-03-03T13:41:44,73.3,normal,2465
DHT22-1,2025-03-03T13:41:46,48.44,normal,2465
DHT22-1,2025-03-03T13:41:48,49.29,noise,2465
DHT22-1,2025-03-03T13:41:50,71.83,normal,2465
DHT22-1,2025-03-03T13:41:52,62.56,normal,2465
DHT22-1,2025-03-03T13:41:54,50.64,normal,2465
DHT22-1,2025-03-03T13:41:56,65.54,normal,2465
DHT22-1,2025-03-03T13:41:58,59.38,normal,2465
DHT22-1,2025-03-03T13:42:00,57.61,normal,2466
DHT22-1,2025-03-03T13:42:02,57.61,stuck_at,2466
DHT22-1,2025-03-03T13:42:04,72.82,normal,2466
DHT22-1,2025-03-03T13:42:06,78.7,normal,2466
DHT22-1,2025-03-03T13:42:08,56.21,normal,2466
DHT22-1,2025-03-03T13:42:10,55.2,normal,2466
DHT22-1,2025-03-03T13:42:12,72.49,normal,2466
DHT22-1,2025-03-03T13:42:14,71.97,normal,2466
DHT22-1,2025-03-03T13:42:16,175.64,out_of_range,2466
DHT22-1,2025-03-03T13:42:18,73.66,normal,2466
DHT22-1,2025-03-03T13:42:20,54.88,normal,2467
DHT22-1,2025-03-03T13:42:22,71.82,normal,2467
DHT22-1,2025-03-03T13:42:24,67.25,normal,2467
DHT22-1,2025-03-03T13:42:26,55.97,normal,2467
DHT22-1,2025-03-03T13:42:28,63.84,normal,2467
DHT22-1,2025-03-03T13:42:30,65.56,drift,2467
DHT22-1,2025-03-03T13:42:32,59.72,normal,2467
DHT22-1,2025-03-03T13:42:34,55.06,normal,2467
DHT22-1,2025-03-03T13:42:36,61.04,normal,2467
DHT22-1,2025-03-03T13:42:38,45.54,normal,2467
DHT22-1,2025-03-03T13:42:40,62.46,normal,2468
DHT22-1,2025-03-03T13:42:42,58.02,normal,2468
DHT22-1,2025-03-03T13:42:44,59.17,drift,2468
DHT22-1,2025-03-03T13:42:46,71.94,normal,2468
DHT22-1,2025-03-03T13:42:48,72.04,normal,2468
DHT22-1,2025-03-03T13:42:50,50.76,normal,2468
DHT22-1,2025-03-03T13:42:52,76.23,normal,2468
DHT22-1,2025-03-03T13:42:54,77.54,normal,2468
DHT22-1,2025-03-03T13:42:56,78.52,normal,2468
DHT22-1,2025-03-03T13:42:58,78.52,intermittent,2468
DHT22-1,2025-03-03T13:43:00,58.35,normal,2469
DHT22-1,2025-03-03T13:43:02,74.03,normal,2469
DHT22-1,2025-03-03T13:43:04,58.54,normal,2469
DHT22-1,2025-03-03T13:43:06,49.8,normal,2469
DHT22-1,2025-03-03T13:43:08,76.11,normal,2469
DHT22-1,2025-03-03T13:43:10,61.66,normal,2469
DHT22-1,2025-03-03T13:43:12,61.66,intermittent,2469
DHT22-1,2025-03-03T13:43:14,67.51,normal,2469
DHT22-1,2025-03-03T13:43:16,54.45,normal,2469
DHT22-1,2025-03-03T13:43:18,72.9,normal,2469
DHT22-1,2025-03-03T13:43:20,45.06,normal,2470
DHT22-1,2025-03-03T13:43:22,69.13,normal,2470
DHT22-1,2025-03-03T13:43:24,55.14,normal,2470
DHT22-1,2025-03-03T13:43:26,56.21,drift,2470
DHT22-1,2025-03-03T13:43:28,76.23,normal,2470
DHT22-1,2025-03-03T13:43:30,54.13,normal,2470
DHT22-1,2025-03-03T13:43:32,63.66,normal,2470
DHT22-1,2025-03-03T13:43:34,53.07,normal,2470
DHT22-1,2025-03-03T13:43:36,65.03,normal,2470
DHT22-1,2025-03-03T13:43:38,79.17,normal,2470
DHT22-1,2025-03-03T13:43:40,89.17,calibration,2471
DHT22-1,2025-03-03T13:43:42,59.37,normal,2471
DHT22-1,2025-03-03T13:43:44,48.78,normal,2471
DHT22-1,2025-03-03T13:43:46,72.08,normal,2471
DHT22-1,2025-03-03T13:43:48,62.94,normal,2471
DHT22-1,2025-03-03T13:43:50,66.48,normal,2471
DHT22-1,2025-03-03T13:43:52,58.72,normal,2471
DHT22-1,2025-03-03T13:43:54,58.72,intermittent,2471
DHT22-1,2025-03-03T13:43:56,58.49,normal,2471
DHT22-1,2025-03-03T13:43:58,49.74,normal,2471
DHT22-1,2025-03-03T13:44:00,61.29,normal,2472
DHT22-1,2025-03-03T13:44:02,62.74,normal,2472
DHT22-1,2025-03-03T13:44:04,70.48,normal,2472
DHT22-1,2025-03-03T13:44:06,69.88,normal,2472
DHT22-1,2025-03-03T13:44:08,70.42,noise,2472
DHT22-1,2025-03-03T13:44:10,62.32,normal,2472
DHT22-1,2025-03-03T13:44:12,69.92,normal,2472
DHT22-1,2025-03-03T13:44:14,55.72,normal,2472
DHT22-1,2025-03-03T13:44:16,65.84,normal,2472
DHT22-1,2025-03-03T13:44:18,77.66,normal,2472
DHT22-1,2025-03-03T13:44:20,76.64,normal,2473
DHT22-1,2025-03-03T13:44:22,78.49,drift,2473
DHT22-1,2025-03-03T13:44:24,67.72,normal,2473
DHT22-1,2025-03-03T13:44:26,56.92,normal,2473
DHT22-1,2025-03-03T13:44:28,46.09,normal,2473
DHT22-1,2025-03-03T13:44:30,59.61,normal,2473
DHT22-1,2025-03-03T13:44:32,57.08,normal,2473
DHT22-1,2025-03-03T13:44:34,69.04,normal,2473
DHT22-1,2025-03-03T13:44:36,70.41,drift,2473
DHT22-1,2025-03-03T13:44:38,57.24,normal,2473
DHT22-1,2025-03-03T13:44:40,74.27,normal,2474
DHT22-1,2025-03-03T13:44:42,57.39,normal,2474
DHT22-1,2025-03-03T13:44:44,47.41,normal,2474
